w_geocode,state,stateID,county,countyID,tract,block_group,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CNSTotal,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,empedu_p,empTotal,emptrn_p
470650104351024,Tennessee,47,Hamilton County,065,010435,1024,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,3,2
470650104351030,Tennessee,47,Hamilton County,065,010435,1030,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0
470650104351035,Tennessee,47,Hamilton County,065,010435,1035,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,16,0,0,3,0,19,0
470650104351040,Tennessee,47,Hamilton County,065,010435,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,10,0
470650104351042,Tennessee,47,Hamilton County,065,010435,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,17,0,0,17,0
470650104351045,Tennessee,47,Hamilton County,065,010435,1045,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,4
470650104351056,Tennessee,47,Hamilton County,065,010435,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650104351060,Tennessee,47,Hamilton County,065,010435,1060,0,0,0,15,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,7,0,0,5,0,15,0,27,7
470650104352001,Tennessee,47,Hamilton County,065,010435,2001,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,25,0,0,0,0,0,0,11,14,0,25,0
470650104352004,Tennessee,47,Hamilton County,065,010435,2004,0,0,0,13,0,0,0,0,0,3,0,8,0,9,0,0,0,0,0,0,33,0,0,0,0,20,0,0,13,0,33,0
470650104352006,Tennessee,47,Hamilton County,065,010435,2006,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,3,0,0,0,0,5,2
470650104352010,Tennessee,47,Hamilton County,065,010435,2010,0,0,0,4,0,0,4,0,0,0,0,27,0,0,3,0,0,0,5,0,43,0,0,0,0,27,4,5,4,3,43,0
470650104352011,Tennessee,47,Hamilton County,065,010435,2011,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0
470650104352013,Tennessee,47,Hamilton County,065,010435,2013,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0
470650104352016,Tennessee,47,Hamilton County,065,010435,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,0
470650104352017,Tennessee,47,Hamilton County,065,010435,2017,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0
470650104352019,Tennessee,47,Hamilton County,065,010435,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,7,0
470650104352021,Tennessee,47,Hamilton County,065,010435,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,30,0
470650104352022,Tennessee,47,Hamilton County,065,010435,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,0,1,0,0,0,0,9,0
470650104353000,Tennessee,47,Hamilton County,065,010435,3000,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,12,0,0,0,0,165,0,0,0,12,0,153,0,0,0,165,0
470650104353001,Tennessee,47,Hamilton County,065,010435,3001,0,0,0,7,0,0,0,0,8,38,0,7,0,15,0,11,0,0,0,0,86,0,0,0,11,68,0,0,7,0,86,0
470650104353008,Tennessee,47,Hamilton County,065,010435,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
470650104353010,Tennessee,47,Hamilton County,065,010435,3010,0,0,0,0,0,0,13,0,0,119,3,0,0,0,0,0,0,21,0,0,156,21,0,0,0,122,13,0,0,0,156,0
470650104353012,Tennessee,47,Hamilton County,065,010435,3012,0,0,0,0,0,0,239,1,0,6,1,13,0,0,0,16,0,119,22,0,417,119,0,1,16,20,239,22,0,0,417,1
470650104353013,Tennessee,47,Hamilton County,065,010435,3013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
470650105011001,Tennessee,47,Hamilton County,065,010501,1001,0,0,0,0,0,8,0,26,0,1,0,84,0,0,0,0,0,0,48,0,167,0,0,34,0,85,0,48,0,0,167,34
470650105011003,Tennessee,47,Hamilton County,065,010501,1003,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0
470650105011005,Tennessee,47,Hamilton County,065,010501,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2,0,0,0,0,0,198,0,0,0,0,196,0,0,0,2,198,0
470650105012001,Tennessee,47,Hamilton County,065,010501,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7,0,0,7,0
470650105012007,Tennessee,47,Hamilton County,065,010501,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,1,0,0,0,3,0,0,4,0
470650105012011,Tennessee,47,Hamilton County,065,010501,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0
470650105013002,Tennessee,47,Hamilton County,065,010501,3002,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0
470650105013003,Tennessee,47,Hamilton County,065,010501,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,3,0,0,4,0,0,0,0,0,7,0
470650105013009,Tennessee,47,Hamilton County,065,010501,3009,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,8,0
470650105013010,Tennessee,47,Hamilton County,065,010501,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,18,0,0,18,0
470650105013011,Tennessee,47,Hamilton County,065,010501,3011,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0
470650105013015,Tennessee,47,Hamilton County,065,010501,3015,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,34,0,0,0,0,34,0,0,0,0,34,0
470650105013016,Tennessee,47,Hamilton County,065,010501,3016,0,0,0,0,0,0,2,0,0,3,12,2,0,7,0,0,0,0,0,0,26,0,0,0,0,24,2,0,0,0,26,0
470650105013017,Tennessee,47,Hamilton County,065,010501,3017,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0
470650105014002,Tennessee,47,Hamilton County,065,010501,4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650105014004,Tennessee,47,Hamilton County,065,010501,4004,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,12,0
470650105014022,Tennessee,47,Hamilton County,065,010501,4022,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0
470650105015000,Tennessee,47,Hamilton County,065,010501,5000,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,11,0,20,0,0,141,20,0,0,11,0,110,0,0,0,141,0
470650105015001,Tennessee,47,Hamilton County,065,010501,5001,0,0,0,18,0,2,23,0,0,2,3,0,0,4,0,0,0,6,0,0,58,6,0,2,0,9,23,0,18,0,58,2
470650105015002,Tennessee,47,Hamilton County,065,010501,5002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650105015004,Tennessee,47,Hamilton County,065,010501,5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,18,0,0,0,0,0,18,0
470650105015005,Tennessee,47,Hamilton County,065,010501,5005,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,6,3,0,9,0
470650105015006,Tennessee,47,Hamilton County,065,010501,5006,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,10,0,0,0,18,8
470650105015007,Tennessee,47,Hamilton County,065,010501,5007,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,9,0
470650105016006,Tennessee,47,Hamilton County,065,010501,6006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,8,0,0,0,3,0,0,5,0,0,8,0
470650105016007,Tennessee,47,Hamilton County,065,010501,6007,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0
470650105016011,Tennessee,47,Hamilton County,065,010501,6011,0,0,0,22,0,0,0,0,0,0,0,18,0,111,0,0,0,0,0,0,151,0,0,0,0,129,0,0,22,0,151,0
470650105016012,Tennessee,47,Hamilton County,065,010501,6012,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,4,0,0,0,7,0,0,11,4
470650105016014,Tennessee,47,Hamilton County,065,010501,6014,0,0,0,0,0,0,51,0,0,0,0,1,2,0,0,0,0,15,0,0,69,15,0,0,0,3,51,0,0,0,69,0
470650105016015,Tennessee,47,Hamilton County,065,010501,6015,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15,0,22,0,0,0,0,7,0,15,0,0,22,0
470650105016017,Tennessee,47,Hamilton County,065,010501,6017,0,0,0,1,0,0,77,0,0,0,0,0,0,0,0,0,0,54,10,0,142,54,0,0,0,0,77,10,1,0,142,0
470650105016022,Tennessee,47,Hamilton County,065,010501,6022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650105016023,Tennessee,47,Hamilton County,065,010501,6023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
470650105016027,Tennessee,47,Hamilton County,065,010501,6027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650105016029,Tennessee,47,Hamilton County,065,010501,6029,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,2,0,5,0
470650105021000,Tennessee,47,Hamilton County,065,010502,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,12,0
470650105021003,Tennessee,47,Hamilton County,065,010502,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650105021011,Tennessee,47,Hamilton County,065,010502,1011,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,0,4,0
470650105021018,Tennessee,47,Hamilton County,065,010502,1018,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,21,0
470650105021019,Tennessee,47,Hamilton County,065,010502,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,5,0
470650105021027,Tennessee,47,Hamilton County,065,010502,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
470650105022000,Tennessee,47,Hamilton County,065,010502,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
470650105022002,Tennessee,47,Hamilton County,065,010502,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650105022003,Tennessee,47,Hamilton County,065,010502,2003,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3
470650105022006,Tennessee,47,Hamilton County,065,010502,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650105022007,Tennessee,47,Hamilton County,065,010502,2007,0,0,0,0,0,0,2,0,0,0,7,6,0,0,0,0,0,0,0,0,15,0,0,0,0,13,2,0,0,0,15,0
470650105023000,Tennessee,47,Hamilton County,065,010502,3000,4,0,0,0,0,0,3,0,0,0,0,1,0,8,0,0,0,0,10,0,26,0,0,0,0,9,3,10,4,0,26,0
470650105023004,Tennessee,47,Hamilton County,065,010502,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
470650105023012,Tennessee,47,Hamilton County,065,010502,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,4,9,0,95,4,0,0,0,0,0,9,0,82,95,0
470650106001003,Tennessee,47,Hamilton County,065,010600,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,20,0,0,0,0,0,0,0,0,20,0
470650106001008,Tennessee,47,Hamilton County,065,010600,1008,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0
470650106001010,Tennessee,47,Hamilton County,065,010600,1010,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0
470650106001013,Tennessee,47,Hamilton County,065,010600,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,24,0,0,24,0
470650106001014,Tennessee,47,Hamilton County,065,010600,1014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
470650106002000,Tennessee,47,Hamilton County,065,010600,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,22,0,0,0,0,0,0,0,0,22,0
470650106002002,Tennessee,47,Hamilton County,065,010600,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0
470650106002004,Tennessee,47,Hamilton County,065,010600,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,0,0,17,0,0,17,0
470650106002008,Tennessee,47,Hamilton County,065,010600,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0
470650106002010,Tennessee,47,Hamilton County,065,010600,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
470650106002015,Tennessee,47,Hamilton County,065,010600,2015,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,17,0
470650106002018,Tennessee,47,Hamilton County,065,010600,2018,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0
470650106002019,Tennessee,47,Hamilton County,065,010600,2019,0,0,0,6,0,2,8,0,0,0,0,0,0,18,0,13,0,15,0,0,62,15,0,2,13,18,8,0,6,0,62,2
470650106002020,Tennessee,47,Hamilton County,065,010600,2020,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,6,0,5,0,0,0,11,0
470650106003003,Tennessee,47,Hamilton County,065,010600,3003,0,0,0,17,0,0,9,0,0,10,0,4,0,7,0,13,0,0,0,0,60,0,0,0,13,21,9,0,17,0,60,0
470650106003005,Tennessee,47,Hamilton County,065,010600,3005,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,25,0,0,0,0,0,3,22,0,0,25,0
470650106003009,Tennessee,47,Hamilton County,065,010600,3009,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,2,0,24,0,0,0,0,0,22,2,0,0,24,0
470650106003013,Tennessee,47,Hamilton County,065,010600,3013,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,4,0,0,0,7,0,0,11,0
470650106003014,Tennessee,47,Hamilton County,065,010600,3014,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,23,9,0,14,0,0,0,0,0,0,23,0
470650106003016,Tennessee,47,Hamilton County,065,010600,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27,27,0,0,0,0,0,0,0,0,27,0
470650107001000,Tennessee,47,Hamilton County,065,010700,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,14,0,0,14,0
470650107001009,Tennessee,47,Hamilton County,065,010700,1009,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,2,0,5,0
470650107001010,Tennessee,47,Hamilton County,065,010700,1010,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,6,0
470650107001013,Tennessee,47,Hamilton County,065,010700,1013,0,0,0,0,0,1,0,0,0,0,8,0,0,7,0,0,0,0,0,0,16,0,0,1,0,15,0,0,0,0,16,1
470650107001021,Tennessee,47,Hamilton County,065,010700,1021,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,32,0
470650107001023,Tennessee,47,Hamilton County,065,010700,1023,0,0,0,0,3,0,9,0,0,0,0,0,0,312,0,8,0,28,0,0,360,28,0,3,8,312,9,0,0,0,360,0
470650107001024,Tennessee,47,Hamilton County,065,010700,1024,0,0,0,39,16,0,25,0,0,0,0,0,0,0,0,0,0,128,43,0,251,128,0,16,0,0,25,43,39,0,251,0
470650107001026,Tennessee,47,Hamilton County,065,010700,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0
470650107002003,Tennessee,47,Hamilton County,065,010700,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0
470650107002004,Tennessee,47,Hamilton County,065,010700,2004,0,0,0,21,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,31,0,0,0,0,10,0,0,21,0,31,0
470650107002007,Tennessee,47,Hamilton County,065,010700,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650107002008,Tennessee,47,Hamilton County,065,010700,2008,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,8,0
470650107002016,Tennessee,47,Hamilton County,065,010700,2016,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,2,0,6,0
470650107002019,Tennessee,47,Hamilton County,065,010700,2019,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,9,0,0,0,1,0,0,10,9
470650107003005,Tennessee,47,Hamilton County,065,010700,3005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
470650107003008,Tennessee,47,Hamilton County,065,010700,3008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650107003009,Tennessee,47,Hamilton County,065,010700,3009,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0
470650107003011,Tennessee,47,Hamilton County,065,010700,3011,0,0,0,0,0,0,37,0,0,4,0,11,0,0,0,12,0,0,2,0,66,0,0,0,12,15,37,2,0,0,66,0
470650107003013,Tennessee,47,Hamilton County,065,010700,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0
470650107003014,Tennessee,47,Hamilton County,065,010700,3014,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,46,0,0,59,46,0,0,0,13,0,0,0,0,59,0
470650107003015,Tennessee,47,Hamilton County,065,010700,3015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650108001000,Tennessee,47,Hamilton County,065,010800,1000,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,21,0
470650108001005,Tennessee,47,Hamilton County,065,010800,1005,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,16,0,22,0,0,0,0,5,0,16,1,0,22,0
470650108001006,Tennessee,47,Hamilton County,065,010800,1006,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,71,0,0,83,71,0,0,0,0,12,0,0,0,83,0
470650108001008,Tennessee,47,Hamilton County,065,010800,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,12,0,0,12,0
470650108001009,Tennessee,47,Hamilton County,065,010800,1009,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,33,0,0,0,33,0
470650108001013,Tennessee,47,Hamilton County,065,010800,1013,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,15,0
470650108002000,Tennessee,47,Hamilton County,065,010800,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650108002017,Tennessee,47,Hamilton County,065,010800,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,5,0,0,0,0,2,0,3,0,0,5,0
470650108002019,Tennessee,47,Hamilton County,065,010800,2019,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,0,3,0,10,0
470650108002020,Tennessee,47,Hamilton County,065,010800,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
470650108002021,Tennessee,47,Hamilton County,065,010800,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,41,41,0,0,0,0,0,0,0,0,41,0
470650108003000,Tennessee,47,Hamilton County,065,010800,3000,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,14,0
470650108003014,Tennessee,47,Hamilton County,065,010800,3014,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0
470650108003016,Tennessee,47,Hamilton County,065,010800,3016,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0
470650108003017,Tennessee,47,Hamilton County,065,010800,3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,90,0,0,0,0,0,0,0,90,0
470650108003018,Tennessee,47,Hamilton County,065,010800,3018,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,11,0
470650108004000,Tennessee,47,Hamilton County,065,010800,4000,0,0,0,0,0,0,104,0,0,6,0,0,0,0,0,0,0,3,3,0,116,3,0,0,0,6,104,3,0,0,116,0
470650108004001,Tennessee,47,Hamilton County,065,010800,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,7,0,0,7,0
470650108004003,Tennessee,47,Hamilton County,065,010800,4003,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,6,7,0,0,0,13,0
470650108004004,Tennessee,47,Hamilton County,065,010800,4004,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,11,0
470650108004006,Tennessee,47,Hamilton County,065,010800,4006,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0
470650108004014,Tennessee,47,Hamilton County,065,010800,4014,0,0,0,0,0,0,5,0,0,11,8,0,0,0,0,0,0,0,0,0,24,0,0,0,0,19,5,0,0,0,24,0
470650109011000,Tennessee,47,Hamilton County,065,010901,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,30,0,0,0,0,0,0,0,0,30,0
470650109011004,Tennessee,47,Hamilton County,065,010901,1004,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,2,0,0,0,2,0,4,0
470650109011005,Tennessee,47,Hamilton County,065,010901,1005,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,4,0,0,0,0,19,0,0,0,4,15,0,0,0,0,19,0
470650109011013,Tennessee,47,Hamilton County,065,010901,1013,0,0,0,10,414,0,22,0,0,3,0,0,0,0,0,0,0,3,29,0,481,3,0,414,0,3,22,29,10,0,481,0
470650109011014,Tennessee,47,Hamilton County,065,010901,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,12,0,0,12,0
470650109011017,Tennessee,47,Hamilton County,065,010901,1017,0,0,0,19,39,0,0,0,0,0,0,0,0,0,0,530,13,0,0,0,601,0,0,39,530,0,0,13,19,0,601,0
470650109011018,Tennessee,47,Hamilton County,065,010901,1018,0,0,0,4,398,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,406,0,0,401,0,1,0,0,4,0,406,3
470650109011019,Tennessee,47,Hamilton County,065,010901,1019,0,0,0,0,118,27,0,0,0,0,0,0,0,138,0,0,0,0,6,0,289,0,0,145,0,138,0,6,0,0,289,27
470650109011020,Tennessee,47,Hamilton County,065,010901,1020,0,0,122,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,122,0,0,0,0,8,0,130,0
470650109011023,Tennessee,47,Hamilton County,065,010901,1023,0,0,0,0,0,0,0,0,0,1,0,1,0,0,270,0,0,56,0,0,328,56,0,0,0,2,0,0,0,270,328,0
470650109011026,Tennessee,47,Hamilton County,065,010901,1026,0,0,0,0,4,49,0,20,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,73,0,0,0,0,0,0,73,69
