w_geocode,state,county,tract,block_group,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,empedu_p,empTotal,emptrn_p
470650104314008,Tennesse,Hamilton County,010431,4008,0,0,0,0,0,7,0,14,0,21,0
470650104314010,Tennesse,Hamilton County,010431,4010,0,0,0,6,6,0,10,0,0,22,0
470650104314013,Tennesse,Hamilton County,010431,4013,0,0,0,0,0,0,16,13,0,29,0
470650104314014,Tennesse,Hamilton County,010431,4014,70,0,8,32,67,239,0,0,0,416,1
470650104314015,Tennesse,Hamilton County,010431,4015,15,0,0,0,0,0,0,0,0,15,0
470650104314017,Tennesse,Hamilton County,010431,4017,117,0,0,0,0,266,0,0,0,383,0
470650104314020,Tennesse,Hamilton County,010431,4020,450,0,27,7,37,724,78,0,10,1333,4
470650104314025,Tennesse,Hamilton County,010431,4025,101,0,0,0,0,57,0,0,0,158,0
470650104314026,Tennesse,Hamilton County,010431,4026,50,0,0,0,12,15,0,0,0,77,0
470650104321000,Tennesse,Hamilton County,010432,1000,37,0,7,19,17,14,0,0,0,94,7
470650104321005,Tennesse,Hamilton County,010432,1005,23,0,9,27,8,150,58,0,0,275,9
470650104321006,Tennesse,Hamilton County,010432,1006,0,0,0,0,0,0,22,0,0,22,0
470650104321012,Tennesse,Hamilton County,010432,1012,27,0,0,0,0,0,0,0,0,27,0
470650104321015,Tennesse,Hamilton County,010432,1015,25,0,492,0,33,120,54,42,0,766,136
470650104321016,Tennesse,Hamilton County,010432,1016,0,0,0,0,0,30,0,0,0,30,0
470650104321019,Tennesse,Hamilton County,010432,1019,0,0,0,11,7,0,13,0,0,31,0
470650104321022,Tennesse,Hamilton County,010432,1022,0,0,0,0,17,16,3,0,0,36,0
470650104321023,Tennesse,Hamilton County,010432,1023,199,0,33,109,27,10,39,0,0,417,0
470650104321024,Tennesse,Hamilton County,010432,1024,129,0,9,886,75,85,6,0,10,1200,0
470650104321028,Tennesse,Hamilton County,010432,1028,0,0,0,0,0,1,5,0,0,6,0
470650104321029,Tennesse,Hamilton County,010432,1029,0,0,0,0,93,0,0,0,0,93,0
470650104321031,Tennesse,Hamilton County,010432,1031,0,0,7,178,69,0,5,0,0,259,7
470650104321032,Tennesse,Hamilton County,010432,1032,19,0,0,0,0,4,0,0,0,23,0
470650104321033,Tennesse,Hamilton County,010432,1033,0,0,2,43,0,0,0,0,0,45,2
470650104321034,Tennesse,Hamilton County,010432,1034,0,0,0,4,6,46,0,0,0,56,0
470650104321035,Tennesse,Hamilton County,010432,1035,0,0,0,3,0,0,0,0,0,3,0
470650104321037,Tennesse,Hamilton County,010432,1037,0,0,0,0,5,0,0,0,0,5,0
470650104321038,Tennesse,Hamilton County,010432,1038,0,0,0,0,1,3,2,0,0,6,0
470650104321041,Tennesse,Hamilton County,010432,1041,0,0,0,0,4,0,0,0,0,4,0
470650104321044,Tennesse,Hamilton County,010432,1044,0,0,0,0,0,25,0,0,0,25,0
470650104321045,Tennesse,Hamilton County,010432,1045,0,0,0,0,18,0,0,0,0,18,0
470650104321046,Tennesse,Hamilton County,010432,1046,40,0,0,0,0,48,6,0,0,94,0
470650104321055,Tennesse,Hamilton County,010432,1055,0,0,1,0,0,0,5,0,0,6,0
470650104322002,Tennesse,Hamilton County,010432,2002,0,0,1,0,10,13,6,0,0,30,1
470650104322009,Tennesse,Hamilton County,010432,2009,0,0,0,0,3,0,0,0,0,3,0
470650104322013,Tennesse,Hamilton County,010432,2013,0,0,1,0,0,0,0,0,0,1,0
470650104323004,Tennesse,Hamilton County,010432,3004,0,0,0,0,2,0,0,0,0,2,0
470650104323006,Tennesse,Hamilton County,010432,3006,0,0,0,0,16,0,0,0,0,16,0
470650104323012,Tennesse,Hamilton County,010432,3012,0,0,0,0,15,0,0,0,0,15,0
470650104324000,Tennesse,Hamilton County,010432,4000,0,0,0,0,4,0,1,0,0,5,0
470650104324003,Tennesse,Hamilton County,010432,4003,0,0,0,0,0,4,0,0,0,4,0
470650104324005,Tennesse,Hamilton County,010432,4005,21,0,0,0,8,0,15,0,0,44,0
470650104324006,Tennesse,Hamilton County,010432,4006,0,0,0,0,0,0,3,0,2,5,0
470650104324011,Tennesse,Hamilton County,010432,4011,0,0,0,2,0,0,0,0,0,2,0
470650104324013,Tennesse,Hamilton County,010432,4013,0,0,0,0,4,0,3,0,0,7,0
470650104331000,Tennesse,Hamilton County,010433,1000,0,0,1,10,0,9,0,25,0,45,0
470650104331003,Tennesse,Hamilton County,010433,1003,0,0,0,0,12,0,0,0,0,12,0
470650104332000,Tennesse,Hamilton County,010433,2000,752,0,0,0,10,36,15,0,0,813,0
470650104332001,Tennesse,Hamilton County,010433,2001,61,0,0,0,8,0,20,19,0,108,0
470650104332017,Tennesse,Hamilton County,010433,2017,30,0,0,38,1,10,0,0,0,79,0
470650104333000,Tennesse,Hamilton County,010433,3000,34,0,0,0,0,21,0,0,0,55,0
470650104333002,Tennesse,Hamilton County,010433,3002,0,0,0,6,0,0,3,0,0,9,0
470650104333005,Tennesse,Hamilton County,010433,3005,0,0,7,56,25,16,19,2,0,125,7
470650104333007,Tennesse,Hamilton County,010433,3007,89,0,0,9,9,11,14,0,0,132,0
470650104333012,Tennesse,Hamilton County,010433,3012,0,0,0,0,49,0,0,0,0,49,0
470650104333016,Tennesse,Hamilton County,010433,3016,20,0,0,0,0,0,0,0,0,20,0
470650104334003,Tennesse,Hamilton County,010433,4003,53,0,0,1,178,59,7,2,0,300,0
470650104334005,Tennesse,Hamilton County,010433,4005,0,0,0,0,2,0,1,0,0,3,0
470650104334006,Tennesse,Hamilton County,010433,4006,0,0,1,2,19,19,1,34,0,76,1
470650104334007,Tennesse,Hamilton County,010433,4007,16,0,0,5,21,0,0,0,0,42,0
470650104334009,Tennesse,Hamilton County,010433,4009,0,0,0,0,30,0,0,0,0,30,0
470650104334011,Tennesse,Hamilton County,010433,4011,43,0,0,77,13,0,55,0,0,188,0
470650104334013,Tennesse,Hamilton County,010433,4013,0,0,0,0,4,9,0,0,0,13,0
470650104334014,Tennesse,Hamilton County,010433,4014,40,0,0,54,25,6,18,0,0,143,0
470650104334015,Tennesse,Hamilton County,010433,4015,0,0,0,0,22,0,0,0,0,22,0
470650104334016,Tennesse,Hamilton County,010433,4016,0,0,0,17,0,0,0,0,0,17,0
470650104334018,Tennesse,Hamilton County,010433,4018,41,0,0,0,0,13,8,0,0,62,0
470650104334027,Tennesse,Hamilton County,010433,4027,0,0,0,0,0,0,122,0,0,122,0
470650104334030,Tennesse,Hamilton County,010433,4030,0,0,60,0,25,0,0,94,0,179,0
470650104334035,Tennesse,Hamilton County,010433,4035,0,0,293,0,42,22,44,0,0,401,0
470650104341009,Tennesse,Hamilton County,010434,1009,0,0,0,0,0,0,3,0,0,3,0
470650104341010,Tennesse,Hamilton County,010434,1010,0,0,0,0,0,0,0,17,0,17,0
470650104341012,Tennesse,Hamilton County,010434,1012,0,0,0,1,27,14,9,0,40,91,0
470650104341013,Tennesse,Hamilton County,010434,1013,0,0,0,0,9,0,0,0,0,9,0
470650104341015,Tennesse,Hamilton County,010434,1015,9,0,0,0,0,0,1,0,0,10,0
470650104341020,Tennesse,Hamilton County,010434,1020,0,0,0,0,0,4,0,0,0,4,0
470650104341029,Tennesse,Hamilton County,010434,1029,0,0,7,0,0,0,0,0,0,7,0
470650104341031,Tennesse,Hamilton County,010434,1031,0,0,0,0,0,0,7,0,0,7,0
470650104341036,Tennesse,Hamilton County,010434,1036,0,0,0,0,0,0,0,25,0,25,0
470650104341043,Tennesse,Hamilton County,010434,1043,0,0,0,0,0,4,0,0,0,4,0
470650104341053,Tennesse,Hamilton County,010434,1053,0,0,1,0,0,0,0,0,0,1,1
470650104341062,Tennesse,Hamilton County,010434,1062,0,0,0,0,0,0,0,4,0,4,0
470650104341064,Tennesse,Hamilton County,010434,1064,0,0,0,29,0,0,8,0,0,37,0
470650104341067,Tennesse,Hamilton County,010434,1067,0,0,0,0,1,0,0,0,0,1,0
470650104341071,Tennesse,Hamilton County,010434,1071,0,0,0,0,0,0,2,0,0,2,0
470650104341076,Tennesse,Hamilton County,010434,1076,0,0,0,0,27,0,0,0,0,27,0
470650104351003,Tennesse,Hamilton County,010435,1003,12,0,0,0,0,0,0,0,0,12,0
470650104351011,Tennesse,Hamilton County,010435,1011,0,0,9,0,0,0,0,0,0,9,0
470650104351016,Tennesse,Hamilton County,010435,1016,0,0,13,0,0,0,0,0,0,13,13
470650104351020,Tennesse,Hamilton County,010435,1020,0,1,0,0,0,0,0,3,0,4,0
470650104351024,Tennesse,Hamilton County,010435,1024,0,0,2,0,1,0,0,0,0,3,2
470650104351030,Tennesse,Hamilton County,010435,1030,0,0,0,0,0,0,0,3,0,3,0
470650104351035,Tennesse,Hamilton County,010435,1035,0,0,0,0,16,0,0,3,0,19,0
470650104351040,Tennesse,Hamilton County,010435,1040,10,0,0,0,0,0,0,0,0,10,0
470650104351042,Tennesse,Hamilton County,010435,1042,0,0,0,0,0,0,17,0,0,17,0
470650104351045,Tennesse,Hamilton County,010435,1045,0,0,4,0,0,0,0,0,0,4,4
470650104351056,Tennesse,Hamilton County,010435,1056,0,0,0,0,0,0,2,0,0,2,0
470650104351060,Tennesse,Hamilton County,010435,1060,0,0,7,0,0,5,0,15,0,27,7
470650104352001,Tennesse,Hamilton County,010435,2001,0,0,0,0,0,0,11,14,0,25,0
470650104352004,Tennesse,Hamilton County,010435,2004,0,0,0,0,20,0,0,13,0,33,0
470650104352006,Tennesse,Hamilton County,010435,2006,0,0,2,0,3,0,0,0,0,5,2
470650104352010,Tennesse,Hamilton County,010435,2010,0,0,0,0,27,4,5,4,3,43,0
470650104352011,Tennesse,Hamilton County,010435,2011,0,0,0,0,2,0,0,0,0,2,0
470650104352013,Tennesse,Hamilton County,010435,2013,0,0,0,0,2,0,0,0,0,2,0
470650104352016,Tennesse,Hamilton County,010435,2016,0,0,0,0,8,0,0,0,0,8,0
470650104352017,Tennesse,Hamilton County,010435,2017,0,0,0,0,0,0,0,5,0,5,0
470650104352019,Tennesse,Hamilton County,010435,2019,0,0,0,0,0,0,0,0,7,7,0
470650104352021,Tennesse,Hamilton County,010435,2021,0,0,0,0,30,0,0,0,0,30,0
470650104352022,Tennesse,Hamilton County,010435,2022,8,0,0,0,1,0,0,0,0,9,0
470650104353000,Tennesse,Hamilton County,010435,3000,0,0,0,12,0,153,0,0,0,165,0
470650104353001,Tennesse,Hamilton County,010435,3001,0,0,0,11,68,0,0,7,0,86,0
470650104353008,Tennesse,Hamilton County,010435,3008,0,0,0,0,0,0,1,0,0,1,0
470650104353010,Tennesse,Hamilton County,010435,3010,21,0,0,0,122,13,0,0,0,156,0
470650104353012,Tennesse,Hamilton County,010435,3012,119,0,1,16,20,239,22,0,0,417,1
470650104353013,Tennesse,Hamilton County,010435,3013,0,0,0,0,3,0,0,0,0,3,0
470650105011001,Tennesse,Hamilton County,010501,1001,0,0,34,0,85,0,48,0,0,167,34
470650105011003,Tennesse,Hamilton County,010501,1003,0,0,0,0,2,0,0,0,0,2,0
470650105011005,Tennesse,Hamilton County,010501,1005,0,0,0,0,196,0,0,0,2,198,0
470650105012001,Tennesse,Hamilton County,010501,2001,0,0,0,0,0,0,7,0,0,7,0
470650105012007,Tennesse,Hamilton County,010501,2007,0,0,1,0,0,0,3,0,0,4,0
470650105012011,Tennesse,Hamilton County,010501,2011,0,0,0,0,0,0,4,0,0,4,0
470650105013002,Tennesse,Hamilton County,010501,3002,0,0,0,0,0,0,0,2,0,2,0
470650105013003,Tennesse,Hamilton County,010501,3003,3,0,0,4,0,0,0,0,0,7,0
470650105013009,Tennesse,Hamilton County,010501,3009,0,0,0,0,0,0,0,8,0,8,0
470650105013010,Tennesse,Hamilton County,010501,3010,0,0,0,0,0,0,18,0,0,18,0
470650105013011,Tennesse,Hamilton County,010501,3011,0,0,0,0,0,0,0,4,0,4,0
470650105013015,Tennesse,Hamilton County,010501,3015,0,0,0,0,34,0,0,0,0,34,0
470650105013016,Tennesse,Hamilton County,010501,3016,0,0,0,0,24,2,0,0,0,26,0
470650105013017,Tennesse,Hamilton County,010501,3017,0,0,0,0,7,0,0,0,0,7,0
470650105014002,Tennesse,Hamilton County,010501,4002,0,0,0,0,0,0,2,0,0,2,0
470650105014004,Tennesse,Hamilton County,010501,4004,0,0,0,0,12,0,0,0,0,12,0
470650105014022,Tennesse,Hamilton County,010501,4022,0,0,0,0,2,0,0,0,0,2,0
470650105015000,Tennesse,Hamilton County,010501,5000,20,0,0,11,0,110,0,0,0,141,0
470650105015001,Tennesse,Hamilton County,010501,5001,6,0,2,0,9,23,0,18,0,58,2
470650105015002,Tennesse,Hamilton County,010501,5002,0,0,0,0,0,0,2,0,0,2,0
470650105015004,Tennesse,Hamilton County,010501,5004,0,0,0,18,0,0,0,0,0,18,0
470650105015005,Tennesse,Hamilton County,010501,5005,0,0,0,0,0,0,6,3,0,9,0
470650105015006,Tennesse,Hamilton County,010501,5006,0,0,8,0,0,10,0,0,0,18,8
470650105015007,Tennesse,Hamilton County,010501,5007,0,0,0,0,9,0,0,0,0,9,0
470650105016006,Tennesse,Hamilton County,010501,6006,0,0,0,3,0,0,5,0,0,8,0
470650105016007,Tennesse,Hamilton County,010501,6007,0,0,0,0,0,5,0,0,0,5,0
470650105016011,Tennesse,Hamilton County,010501,6011,0,0,0,0,129,0,0,22,0,151,0
470650105016012,Tennesse,Hamilton County,010501,6012,0,0,4,0,0,0,7,0,0,11,4
470650105016014,Tennesse,Hamilton County,010501,6014,15,0,0,0,3,51,0,0,0,69,0
470650105016015,Tennesse,Hamilton County,010501,6015,0,0,0,0,7,0,15,0,0,22,0
470650105016017,Tennesse,Hamilton County,010501,6017,54,0,0,0,0,77,10,1,0,142,0
470650105016022,Tennesse,Hamilton County,010501,6022,0,0,0,0,1,0,0,0,0,1,0
470650105016023,Tennesse,Hamilton County,010501,6023,0,1,0,0,0,0,0,0,0,1,0
470650105016027,Tennesse,Hamilton County,010501,6027,0,0,0,0,0,0,2,0,0,2,0
470650105016029,Tennesse,Hamilton County,010501,6029,0,0,0,0,0,0,3,2,0,5,0
470650105021000,Tennesse,Hamilton County,010502,1000,0,0,0,0,0,0,0,0,12,12,0
470650105021003,Tennesse,Hamilton County,010502,1003,0,0,0,0,1,0,0,0,0,1,0
470650105021011,Tennesse,Hamilton County,010502,1011,0,0,3,0,0,1,0,0,0,4,0
470650105021018,Tennesse,Hamilton County,010502,1018,0,0,0,0,21,0,0,0,0,21,0
470650105021019,Tennesse,Hamilton County,010502,1019,5,0,0,0,0,0,0,0,0,5,0
470650105021027,Tennesse,Hamilton County,010502,1027,0,0,0,0,0,0,1,0,0,1,0
470650105022000,Tennesse,Hamilton County,010502,2000,0,0,1,0,0,0,0,0,0,1,0
470650105022002,Tennesse,Hamilton County,010502,2002,0,0,0,0,1,0,0,0,0,1,0
470650105022003,Tennesse,Hamilton County,010502,2003,0,0,3,0,0,0,0,0,0,3,3
470650105022006,Tennesse,Hamilton County,010502,2006,0,0,0,0,0,0,2,0,0,2,0
470650105022007,Tennesse,Hamilton County,010502,2007,0,0,0,0,13,2,0,0,0,15,0
470650105023000,Tennesse,Hamilton County,010502,3000,0,0,0,0,9,3,10,4,0,26,0
470650105023004,Tennesse,Hamilton County,010502,3004,0,0,0,0,0,0,1,0,0,1,0
470650105023012,Tennesse,Hamilton County,010502,3012,4,0,0,0,0,0,9,0,82,95,0
470650106001003,Tennesse,Hamilton County,010600,1003,20,0,0,0,0,0,0,0,0,20,0
470650106001008,Tennesse,Hamilton County,010600,1008,0,0,0,0,0,0,0,3,0,3,0
470650106001010,Tennesse,Hamilton County,010600,1010,0,0,0,0,0,0,0,5,0,5,0
470650106001013,Tennesse,Hamilton County,010600,1013,0,0,0,0,0,0,24,0,0,24,0
470650106001014,Tennesse,Hamilton County,010600,1014,0,0,0,0,0,0,0,1,0,1,0
470650106002000,Tennesse,Hamilton County,010600,2000,22,0,0,0,0,0,0,0,0,22,0
470650106002002,Tennesse,Hamilton County,010600,2002,0,0,0,0,5,0,0,0,0,5,0
470650106002004,Tennesse,Hamilton County,010600,2004,0,0,0,0,0,0,17,0,0,17,0
470650106002008,Tennesse,Hamilton County,010600,2008,0,0,0,3,0,0,0,0,0,3,0
470650106002010,Tennesse,Hamilton County,010600,2010,0,0,0,0,0,0,0,1,0,1,0
470650106002015,Tennesse,Hamilton County,010600,2015,0,0,0,0,17,0,0,0,0,17,0
470650106002018,Tennesse,Hamilton County,010600,2018,0,0,0,0,6,0,0,0,0,6,0
470650106002019,Tennesse,Hamilton County,010600,2019,15,0,2,13,18,8,0,6,0,62,2
470650106002020,Tennesse,Hamilton County,010600,2020,0,0,0,6,0,5,0,0,0,11,0
470650106003003,Tennesse,Hamilton County,010600,3003,0,0,0,13,21,9,0,17,0,60,0
470650106003005,Tennesse,Hamilton County,010600,3005,0,0,0,0,0,3,22,0,0,25,0
470650106003009,Tennesse,Hamilton County,010600,3009,0,0,0,0,0,22,2,0,0,24,0
470650106003013,Tennesse,Hamilton County,010600,3013,0,0,4,0,0,0,7,0,0,11,0
470650106003014,Tennesse,Hamilton County,010600,3014,9,0,14,0,0,0,0,0,0,23,0
470650106003016,Tennesse,Hamilton County,010600,3016,27,0,0,0,0,0,0,0,0,27,0
470650107001000,Tennesse,Hamilton County,010700,1000,0,0,0,0,0,0,14,0,0,14,0
470650107001009,Tennesse,Hamilton County,010700,1009,0,0,0,0,0,3,0,2,0,5,0
470650107001010,Tennesse,Hamilton County,010700,1010,0,0,0,0,0,6,0,0,0,6,0
470650107001013,Tennesse,Hamilton County,010700,1013,0,0,1,0,15,0,0,0,0,16,1
470650107001021,Tennesse,Hamilton County,010700,1021,0,0,32,0,0,0,0,0,0,32,0
470650107001023,Tennesse,Hamilton County,010700,1023,28,0,3,8,312,9,0,0,0,360,0
470650107001024,Tennesse,Hamilton County,010700,1024,128,0,16,0,0,25,43,39,0,251,0
470650107001026,Tennesse,Hamilton County,010700,1026,0,0,0,0,0,0,0,0,2,2,0
470650107002003,Tennesse,Hamilton County,010700,2003,0,0,0,0,0,0,3,0,0,3,0
470650107002004,Tennesse,Hamilton County,010700,2004,0,0,0,0,10,0,0,21,0,31,0
470650107002007,Tennesse,Hamilton County,010700,2007,0,0,0,0,1,0,0,0,0,1,0
470650107002008,Tennesse,Hamilton County,010700,2008,0,0,0,0,0,8,0,0,0,8,0
470650107002016,Tennesse,Hamilton County,010700,2016,0,0,4,0,0,0,0,2,0,6,0
470650107002019,Tennesse,Hamilton County,010700,2019,0,0,9,0,0,0,1,0,0,10,9
470650107003005,Tennesse,Hamilton County,010700,3005,0,0,0,0,0,1,0,0,0,1,0
470650107003008,Tennesse,Hamilton County,010700,3008,0,0,0,0,1,0,0,0,0,1,0
470650107003009,Tennesse,Hamilton County,010700,3009,0,0,0,0,2,0,0,0,0,2,0
470650107003011,Tennesse,Hamilton County,010700,3011,0,0,0,12,15,37,2,0,0,66,0
470650107003013,Tennesse,Hamilton County,010700,3013,0,0,0,0,6,0,0,0,0,6,0
470650107003014,Tennesse,Hamilton County,010700,3014,46,0,0,0,13,0,0,0,0,59,0
470650107003015,Tennesse,Hamilton County,010700,3015,0,0,0,0,1,0,0,0,0,1,0
470650108001000,Tennesse,Hamilton County,010800,1000,0,0,0,0,0,21,0,0,0,21,0
470650108001005,Tennesse,Hamilton County,010800,1005,0,0,0,0,5,0,16,1,0,22,0
470650108001006,Tennesse,Hamilton County,010800,1006,71,0,0,0,0,12,0,0,0,83,0
470650108001008,Tennesse,Hamilton County,010800,1008,0,0,0,0,0,0,12,0,0,12,0
470650108001009,Tennesse,Hamilton County,010800,1009,0,0,0,0,0,33,0,0,0,33,0
470650108001013,Tennesse,Hamilton County,010800,1013,0,0,0,0,0,15,0,0,0,15,0
470650108002000,Tennesse,Hamilton County,010800,2000,0,0,0,0,1,0,0,0,0,1,0
470650108002017,Tennesse,Hamilton County,010800,2017,0,0,0,0,2,0,3,0,0,5,0
470650108002019,Tennesse,Hamilton County,010800,2019,0,0,0,0,0,7,0,3,0,10,0
470650108002020,Tennesse,Hamilton County,010800,2020,0,0,1,0,0,0,0,0,0,1,0
470650108002021,Tennesse,Hamilton County,010800,2021,41,0,0,0,0,0,0,0,0,41,0
470650108003000,Tennesse,Hamilton County,010800,3000,0,0,0,0,14,0,0,0,0,14,0
470650108003014,Tennesse,Hamilton County,010800,3014,0,0,0,0,0,0,0,2,0,2,0
470650108003016,Tennesse,Hamilton County,010800,3016,0,0,0,0,0,2,0,0,0,2,0
470650108003017,Tennesse,Hamilton County,010800,3017,0,90,0,0,0,0,0,0,0,90,0
470650108003018,Tennesse,Hamilton County,010800,3018,0,0,0,0,0,11,0,0,0,11,0
470650108004000,Tennesse,Hamilton County,010800,4000,3,0,0,0,6,104,3,0,0,116,0
470650108004001,Tennesse,Hamilton County,010800,4001,0,0,0,0,0,0,7,0,0,7,0
470650108004003,Tennesse,Hamilton County,010800,4003,0,0,0,0,6,7,0,0,0,13,0
470650108004004,Tennesse,Hamilton County,010800,4004,0,0,0,0,11,0,0,0,0,11,0
470650108004006,Tennesse,Hamilton County,010800,4006,0,0,0,0,0,0,0,3,0,3,0
470650108004014,Tennesse,Hamilton County,010800,4014,0,0,0,0,19,5,0,0,0,24,0
470650109011000,Tennesse,Hamilton County,010901,1000,30,0,0,0,0,0,0,0,0,30,0
470650109011004,Tennesse,Hamilton County,010901,1004,0,0,0,2,0,0,0,2,0,4,0
470650109011005,Tennesse,Hamilton County,010901,1005,0,0,0,4,15,0,0,0,0,19,0
470650109011013,Tennesse,Hamilton County,010901,1013,3,0,414,0,3,22,29,10,0,481,0
470650109011014,Tennesse,Hamilton County,010901,1014,0,0,0,0,0,0,12,0,0,12,0
470650109011017,Tennesse,Hamilton County,010901,1017,0,0,39,530,0,0,13,19,0,601,0
470650109011018,Tennesse,Hamilton County,010901,1018,0,0,401,0,1,0,0,4,0,406,3
470650109011019,Tennesse,Hamilton County,010901,1019,0,0,145,0,138,0,6,0,0,289,27
470650109011020,Tennesse,Hamilton County,010901,1020,0,0,122,0,0,0,0,8,0,130,0
470650109011023,Tennesse,Hamilton County,010901,1023,56,0,0,0,2,0,0,0,270,328,0
470650109011026,Tennesse,Hamilton County,010901,1026,0,0,73,0,0,0,0,0,0,73,69
470650109011027,Tennesse,Hamilton County,010901,1027,0,0,25,0,0,0,0,0,0,25,25
470650109011028,Tennesse,Hamilton County,010901,1028,0,0,71,0,33,0,49,0,0,153,37
470650109011039,Tennesse,Hamilton County,010901,1039,0,0,0,8,0,0,0,0,0,8,0
470650109011044,Tennesse,Hamilton County,010901,1044,0,0,154,0,8,0,0,0,0,162,154
470650109011050,Tennesse,Hamilton County,010901,1050,0,0,0,0,4,0,0,0,0,4,0
470650109011051,Tennesse,Hamilton County,010901,1051,0,0,14,8,160,5,20,2,0,209,14
470650109011053,Tennesse,Hamilton County,010901,1053,0,0,0,0,0,0,1,0,0,1,0
470650109011054,Tennesse,Hamilton County,010901,1054,0,0,63,0,0,0,0,0,0,63,0
470650109011058,Tennesse,Hamilton County,010901,1058,0,0,13,0,0,0,0,0,0,13,13
470650109011059,Tennesse,Hamilton County,010901,1059,0,0,509,7,0,0,0,0,0,516,0
470650109011062,Tennesse,Hamilton County,010901,1062,0,0,11,0,0,0,0,0,0,11,11
470650109011064,Tennesse,Hamilton County,010901,1064,0,0,373,0,18,0,0,9,0,400,0
470650109011067,Tennesse,Hamilton County,010901,1067,0,0,218,0,0,0,0,0,0,218,0
470650109011068,Tennesse,Hamilton County,010901,1068,0,0,0,0,0,0,0,40,0,40,0
470650109011072,Tennesse,Hamilton County,010901,1072,0,0,0,0,0,0,23,0,0,23,0
470650109021001,Tennesse,Hamilton County,010902,1001,0,0,0,0,4,4,0,2,0,10,0
470650109021006,Tennesse,Hamilton County,010902,1006,0,0,2,2,1,0,0,0,0,5,2
470650109021017,Tennesse,Hamilton County,010902,1017,0,0,0,0,1,0,0,0,0,1,0
470650109021032,Tennesse,Hamilton County,010902,1032,4,0,2,2,12,0,4,3,0,27,2
470650109021036,Tennesse,Hamilton County,010902,1036,0,0,101,0,0,0,0,0,0,101,0
470650109021043,Tennesse,Hamilton County,010902,1043,0,0,10,0,37,68,2,0,0,117,5
470650109021044,Tennesse,Hamilton County,010902,1044,10,0,0,0,0,0,10,0,0,20,0
470650109021048,Tennesse,Hamilton County,010902,1048,0,0,0,0,0,16,0,0,0,16,0
470650109021050,Tennesse,Hamilton County,010902,1050,38,0,0,0,6,331,40,0,0,415,0
470650109021051,Tennesse,Hamilton County,010902,1051,59,0,0,0,0,24,0,0,0,83,0
470650109021054,Tennesse,Hamilton County,010902,1054,0,0,0,0,3,0,0,0,0,3,0
470650109021055,Tennesse,Hamilton County,010902,1055,0,0,0,0,0,13,0,0,0,13,0
470650109031004,Tennesse,Hamilton County,010903,1004,0,0,0,3,0,0,0,2,0,5,0
470650109031006,Tennesse,Hamilton County,010903,1006,0,0,0,0,1,0,0,0,0,1,0
470650109031011,Tennesse,Hamilton County,010903,1011,0,0,0,7,0,0,0,5,0,12,0
470650109031013,Tennesse,Hamilton County,010903,1013,0,0,0,0,11,0,0,0,0,11,0
470650109032002,Tennesse,Hamilton County,010903,2002,19,0,0,16,0,0,0,0,0,35,0
470650109032009,Tennesse,Hamilton County,010903,2009,0,0,0,0,2,0,2,0,0,4,0
470650109032012,Tennesse,Hamilton County,010903,2012,0,0,0,74,16,1,0,64,27,182,0
470650109032013,Tennesse,Hamilton County,010903,2013,0,0,0,0,0,0,2,0,0,2,0
470650109032014,Tennesse,Hamilton County,010903,2014,0,0,2,0,0,9,0,0,0,11,2
470650109032015,Tennesse,Hamilton County,010903,2015,0,0,0,0,1,0,0,0,0,1,0
470650109033000,Tennesse,Hamilton County,010903,3000,0,0,2,0,0,0,0,1,0,3,2
470650109033001,Tennesse,Hamilton County,010903,3001,0,0,0,85,0,0,0,1,0,86,0
470650109033003,Tennesse,Hamilton County,010903,3003,0,0,0,0,6,0,0,0,0,6,0
470650109033007,Tennesse,Hamilton County,010903,3007,0,0,0,0,1,0,0,0,0,1,0
470650109034000,Tennesse,Hamilton County,010903,4000,0,0,0,146,0,0,0,0,0,146,0
470650109034001,Tennesse,Hamilton County,010903,4001,10,0,0,0,19,0,0,0,0,29,0
470650109034003,Tennesse,Hamilton County,010903,4003,0,0,0,0,0,0,2,0,0,2,0
470650109034009,Tennesse,Hamilton County,010903,4009,0,0,0,47,4,0,0,0,0,51,0
470650109034010,Tennesse,Hamilton County,010903,4010,7,0,0,0,0,15,0,0,0,22,0
470650109034011,Tennesse,Hamilton County,010903,4011,0,0,5,0,7,1,5,0,0,18,5
470650109034015,Tennesse,Hamilton County,010903,4015,0,0,0,0,1,0,0,0,0,1,0
470650109034018,Tennesse,Hamilton County,010903,4018,26,0,0,0,0,8,0,0,0,34,0
470650110011075,Tennesse,Hamilton County,011001,1075,0,0,0,0,18,0,0,0,0,18,0
470650110011094,Tennesse,Hamilton County,011001,1094,0,0,0,0,0,0,0,3,0,3,0
470650110011108,Tennesse,Hamilton County,011001,1108,0,0,0,0,9,0,1,0,0,10,0
470650110021008,Tennesse,Hamilton County,011002,1008,0,0,0,0,0,0,0,2,0,2,0
470650110021012,Tennesse,Hamilton County,011002,1012,0,0,0,0,0,2,0,0,0,2,0
