id,end,link_id
10461,B,9261
10420,A,9209
10394,B,9180
14936,A,15696
14936,B,16075
14936,A,16242
14937,B,15696
14937,B,15895
14937,A,15837
15009,A,15754
15009,B,15766
15009,A,15842
15010,B,15754
15010,A,15824
15092,A,15996
15092,B,15824
15092,B,16241
15245,B,15996
15245,B,16145
15245,A,16238
15307,A,16075
15307,A,16144
15307,B,16056
16346,A,17148
16346,B,17147
16436,A,17313
16436,B,32249
16436,B,17311
16438,B,17313
16438,A,17314
16438,B,32247
16437,B,17314
16437,A,17312
16437,B,32219
16745,A,17606
16745,B,32278
16745,A,32279
16746,B,17606
16746,B,32258
16746,A,32254
16746,A,32253
16748,A,17900
16748,B,17607
16748,B,17899
17004,B,17900
17004,A,32249
17004,A,32252
17004,B,32253
24611,A,27076
24611,B,27080
24611,B,27094
24579,B,27076
24579,A,27033
24579,A,27032
24613,A,27081
24613,A,27080
24613,B,27095
24588,B,27081
24588,A,29869
24588,A,27049
24562,B,27088
24562,A,27004
24562,B,27017
24634,A,27107
24634,B,27132
24634,B,27134
24596,B,27107
24596,A,27059
24596,A,29870
16001,A,27124
16001,A,16759
16001,B,16760
24551,B,27124
24551,B,27035
24551,A,26992
24551,B,27022
24652,A,27132
24652,A,27133
24652,B,27205
24552,B,27133
24552,B,27006
24552,A,26993
24672,A,27159
24672,A,27160
24672,A,29824
24673,B,27159
24673,B,27186
24673,B,29825
16011,A,27161
16011,A,16766
16011,B,16769
16011,B,27238
24574,B,27161
24574,A,27021
24574,A,27022
27988,A,31927
27988,B,31929
27988,B,31931
27987,B,31927
27987,B,31926
27987,A,31925
27989,A,31929
27989,B,31930
27989,A,31928
27990,A,31932
27990,A,31930
27990,B,31934
27991,B,31932
27991,A,31931
27991,B,31933
27993,A,31935
27993,B,31936
27993,A,31934
27992,B,31935
27992,B,31938
27992,A,31933
27994,A,31939
27994,A,31936
27994,B,31942
27996,B,31939
27996,B,31943
27996,A,31940
27998,A,31943
27998,B,31941
27998,A,31942
28003,A,31949
28003,B,31955
28003,A,31951
28002,B,31949
28002,B,31948
28002,A,31950
28005,A,31952
28005,A,31953
28005,B,31951
28004,B,31952
28004,A,31995
28004,B,31950
28008,A,31955
28008,A,31956
28008,B,31958
28017,A,31966
28017,B,32038
28017,A,31986
28018,B,31966
28018,A,31968
28018,A,31969
28019,B,31968
28019,B,31967
28019,A,31970
28020,A,31971
28020,B,31969
28020,A,31972
28021,B,31971
28021,A,31973
28021,B,31970
28022,A,31974
28022,A,31975
28022,B,31972
28023,B,31974
28023,A,31977
28023,B,31973
28024,A,31979
28024,B,31975
28024,A,31976
28025,B,31979
28025,B,31977
28025,A,31978
28036,B,31995
28036,B,31997
28036,A,31996
28037,A,31999
28037,B,31998
28037,A,32002
28012,B,31999
28012,A,31960
28012,A,32037
28065,A,32042
28065,A,32041
28064,B,32042
28064,B,32039
28064,A,32040
28181,A,32221
28181,B,32220
28181,B,32222
28182,B,32221
28182,B,32223
28182,B,32228
28182,A,32226
28183,A,32223
28183,A,32222
28114,A,32224
28114,B,32120
28114,B,32201
28184,B,32224
28184,A,32225
28184,B,32226
28189,A,32234
28189,B,32241
28189,B,32276
28190,B,32234
28190,B,32236
28190,A,32235
28191,A,32236
28191,A,32237
28191,B,32240
28191,B,32243
28192,A,32238
28192,A,32239
28192,B,32237
28180,B,32238
28180,A,32219
28180,A,32227
28180,B,32232
28186,B,32239
28186,A,32229
28186,A,32231
28186,B,32235
28115,A,32278
28115,B,32121
28115,A,32198
16460,A,32947
16460,A,17341
16460,B,17340
28603,B,32947
28603,A,32946
28604,A,32949
28604,B,32948
16237,B,32949
16237,B,16996
16237,A,17340
462,A,36930
462,A,36935
16014,B,36930
16014,A,16769
16014,A,27205
16014,B,16770
717,A,36942
16228,B,36942
16228,A,16980
16228,B,16979
16228,B,31896
15447,A,15853
15447,A,16241
15448,A,16209
15448,B,16242
15426,B,16209
15426,A,16210
16020,A,16774
16020,B,27333
16020,B,16775
16019,B,16774
16019,A,27237
16019,A,16773
16702,A,17858
16702,A,17568
16980,B,17858
16980,A,27494
16980,A,30971
16980,B,30865
16982,A,17861
16982,A,30866
16982,B,27912
16983,B,17861
16983,A,17862
16950,B,17862
16950,B,36740
16950,A,17818
24682,B,27237
24682,B,27251
24682,A,27170
24807,A,27333
24807,B,27356
24807,B,27426
24807,A,27334
24823,A,27356
24823,B,27425
24823,A,27355
24823,B,27360
24870,A,27425
24870,B,27460
24870,A,27426
24894,A,27460
24894,A,27464
24894,A,27459
22881,A,27876
22881,B,28257
22881,A,24711
22881,B,30785
16939,B,27876
16939,A,17807
16939,A,29948
16939,B,17818
25656,B,28397
481,A,36932
481,A,37217
481,A,36933
16021,B,36932
16021,A,27251
16021,B,16778
16021,A,16775
24892,B,37217
24892,A,27457
24892,B,27464
24892,B,30971
24892,A,27458
31757,B,30866
31757,A,30865
25597,A,28321
25597,A,28322
25597,B,28329
25555,B,28321
25555,B,28298
25555,A,28270
25578,B,28322
25578,B,28323
25578,A,28298
25621,A,28353
25652,A,28395
25652,B,28415
25652,B,28404
25671,A,28414
25671,A,28415
25671,B,28422
25638,B,28414
25638,A,28380
25638,A,28379
25678,A,28422
25627,A,28361
25627,B,28380
25627,B,28370
25639,B,28379
25603,A,28329
25543,A,28257
25543,B,28270
27327,A,30786
27328,B,30786
27328,B,30787
27328,A,30788
27329,A,30787
25672,A,28416
25672,B,28426
25673,B,28416
25695,B,28443
25694,B,28442
25646,B,28398
25646,A,28388
25647,B,28388
16003,B,16766
16003,B,37218
16003,B,27214
16003,A,16760
16703,B,17568
16703,A,30150
16703,A,17569
16703,B,29948
24736,A,27239
24736,B,27287
24736,A,27238
24736,B,27273
24712,B,27239
24712,B,27394
24712,A,27215
24712,A,27214
24771,A,27287
24771,B,27331
24771,B,27357
24805,A,27331
24805,B,27398
24805,A,27330
24824,A,27357
24824,B,27399
24824,B,27414
24689,B,27366
24689,A,27180
24689,B,27215
24689,A,27181
24850,A,27394
24850,B,27415
24850,A,27395
24850,B,27476
24853,A,27398
24853,A,27399
24853,B,36934
24853,B,36933
24853,B,30151
26846,B,30150
26846,B,30152
26846,A,30151
460,A,36934
460,A,37218
460,A,37219
15427,B,16210
15427,A,16211
24864,A,27415
24864,B,27493
24864,A,27414
24919,A,27493
24906,A,27476
16002,B,27180
16002,B,16759
16002,A,17147
24667,B,27152
26847,A,30152
16018,A,16772
16018,B,27314
16018,B,16773
16015,B,16772
16015,B,27272
16015,A,16770
24760,A,27272
24760,A,27273
24760,B,27295
24792,A,27315
24792,A,27314
24792,B,27334
24778,B,27315
24778,A,27295
24778,B,27330
25613,A,28345
25613,B,29001
25613,A,30829
25614,B,28345
25668,A,28410
25668,B,36778
25668,B,28433
25668,A,28411
25657,B,28410
25657,A,28399
25657,B,28429
25681,B,28437
25681,A,28429
25681,A,28428
27352,A,30830
27352,B,30829
27342,B,30830
27342,A,30816
26083,A,29000
26083,A,29002
26083,B,28999
26084,B,29000
26086,B,29002
26086,A,29003
25669,A,30827
25669,A,28999
25669,B,28411
27351,B,30827
27351,A,30828
25685,A,28433
25685,A,28434
25685,B,28438
25686,B,28434
26085,A,29001
26085,B,29003
26085,B,30828
27343,A,30817
27343,B,30816
25272,B,30817
25272,A,27912
25658,B,28399
25682,B,28428
16016,A,16771
16016,B,30361
16016,B,16777
16017,B,16771
16017,A,27186
16017,A,16979
24810,B,27355
24810,B,27359
24810,A,27337
24825,A,27359
24825,B,27459
24825,A,27360
24854,A,27400
24854,A,27401
24854,B,36931
24854,B,27458
24855,B,27400
24812,B,27401
24812,A,27338
24812,A,27339
24893,B,27457
24920,B,27494
24920,B,30358
24920,A,32017
27007,A,30361
27007,A,32087
27007,B,32096
27997,A,31941
27997,A,31947
27997,B,31957
28001,A,31948
28001,B,31947
28001,B,31956
28077,A,32068
28077,B,32060
28077,B,32064
28081,B,32068
28081,B,32070
28081,A,32071
28082,A,32070
28082,B,32069
28082,A,32072
28084,A,32073
28084,B,32072
28084,A,32075
28083,B,32073
28083,B,32071
28083,A,32074
28086,A,32076
28086,A,32078
28086,B,32075
28085,B,32076
28085,B,32074
28085,A,32077
28088,B,32078
28088,A,32079
28088,A,32080
718,A,36931
16023,A,16777
16023,A,16778
16023,B,29851
24653,B,27160
24653,B,27170
24653,A,27134
24813,B,27338
24811,B,27337
24811,A,29851
24811,B,27339
26669,B,29824
26669,A,29825
27003,A,30358
27003,A,31998
27003,A,32000
28049,B,32017
28049,A,32018
28049,B,32019
28051,A,32020
28051,B,32021
28051,B,32023
28052,B,32020
28052,A,32063
28052,B,32044
28050,A,32021
28050,B,32022
28050,A,32019
28053,A,32022
28053,A,32024
28053,B,32025
28054,B,32024
28054,B,32026
28054,A,32023
28056,A,32026
28056,B,32027
28056,B,32030
28055,A,32027
28055,A,32025
28055,B,32028
28057,A,32031
28057,B,32032
28057,A,32028
28058,B,32031
28058,B,32029
28058,A,32030
28059,A,32034
28059,A,32032
28059,B,32035
28060,B,32034
28060,B,32036
28060,A,32033
28061,A,32036
28061,A,32035
27005,A,30360
27005,B,32018
27006,B,30360
27006,A,32043
27006,A,32069
28066,B,32043
28066,A,32048
28066,B,32051
28066,A,32053
28069,A,32046
28069,A,32047
28069,B,32050
28067,B,32046
28067,B,32045
28067,A,32061
28067,A,32044
28068,B,32047
28068,A,32045
28068,A,32058
28068,B,32049
28070,B,32048
28070,B,32052
28070,A,32056
28070,A,32049
28071,A,32051
28071,A,32052
28071,A,32050
28074,B,32056
28074,A,32057
28074,B,32055
28075,B,32057
28075,B,32058
28075,A,32059
28072,A,32054
28072,A,32066
28072,B,32053
28073,B,32054
28073,B,32067
28073,A,32055
28080,A,32067
28080,B,32066
28076,A,32060
28076,B,32059
28076,B,32062
28078,B,32061
28078,A,32065
28078,A,32062
28079,B,32063
28079,B,32065
28079,A,32064
28042,A,32007
28042,A,32004
28042,A,32005
28044,B,32007
28044,A,32008
28044,A,32010
28043,B,32008
28043,A,32009
28043,B,32006
28045,B,32009
28045,B,32011
28045,A,32013
28038,B,32000
28038,A,32001
28038,A,32029
28038,B,32033
28039,B,32001
28039,B,32004
28039,A,32003
28041,B,32005
28041,A,32006
28041,B,32003
28040,B,32002
28040,A,32012
28040,B,32015
28046,A,32011
28046,A,32014
28046,B,32010
28047,B,32012
28047,B,32013
28047,B,32016
28048,B,32014
28048,A,32015
28048,A,32016
28009,A,31957
28009,A,31958
28009,B,31976
16010,B,16980
16010,A,16765
16010,B,27198
16010,B,29823
27963,A,31890
27963,B,31893
27963,B,31892
27004,B,31890
27004,B,31898
27004,A,30359
27969,A,31898
27969,A,31900
27969,B,31897
27972,B,31900
27972,B,31907
27972,A,31901
27973,A,31903
27973,B,31902
27973,A,31906
27968,B,31903
27968,A,31896
27968,A,31904
27974,A,31905
27974,B,31908
27974,B,31904
27971,B,31905
27971,B,31899
27971,A,31910
27975,A,31907
27975,A,31908
27975,B,31906
28105,A,32106
28105,B,32105
28105,A,32113
28104,B,32106
28104,B,32103
28104,B,32104
28108,A,32108
28108,A,32109
28108,B,32111
27965,B,32108
27965,A,31897
27965,A,31902
27965,B,31891
28106,B,32109
28106,B,32110
28106,A,32107
28106,A,32118
28109,A,32110
28109,B,32114
28109,B,32112
28087,B,32079
28087,A,32081
28087,B,32077
28089,A,32082
28089,B,32080
28089,A,32084
28090,B,32082
28090,B,32081
28090,A,32083
28092,A,32086
28092,A,32085
28092,B,32084
28091,B,32086
28091,B,32089
28091,B,32083
28095,A,32089
28095,B,32088
28095,A,32090
28096,A,32093
28096,B,32092
28096,B,32090
28098,B,32093
28098,B,32100
28098,A,32094
28101,A,32099
28101,A,32100
28101,B,32098
28100,B,32099
28100,A,32097
28100,A,32096
28111,A,32114
28111,B,32113
28111,B,32117
28112,A,32116
28112,B,32115
28112,A,32117
28110,B,32116
28110,A,32111
28110,A,32112
28093,B,32085
28093,A,32088
28093,A,32091
28097,A,32092
28097,B,32091
28097,A,32098
28099,A,32095
28099,B,32097
28099,B,32094
28094,B,32095
28094,A,32101
28094,A,32103
28094,B,32087
28102,B,32101
28102,A,32104
28102,A,32102
28103,A,32105
28103,A,32115
28103,B,32102
28113,A,32119
28113,B,32118
28107,B,32119
28107,B,32107
27966,A,31893
27966,B,31895
27966,B,31912
27967,A,31895
27967,A,31894
27967,B,31911
27977,A,31913
27977,A,31911
27977,B,31914
27978,B,31913
27978,B,31915
27978,A,31912
27979,A,31916
27979,A,31914
27979,B,31917
27980,B,31916
27980,A,31915
27980,B,31918
27981,A,31919
27981,B,31920
27981,A,31917
27982,B,31919
27982,A,31918
27982,B,31921
27983,A,31920
27983,A,31922
27983,B,31923
27984,B,31922
27984,A,31921
27984,B,31925
27985,A,31923
27985,B,31928
27985,A,31924
27986,A,31926
27986,B,31924
27964,A,31892
27964,B,31894
27964,A,31891
16005,A,16762
16005,B,16765
16005,A,27148
16006,B,16762
16006,B,32281
16006,A,17311
16747,A,17607
16747,A,32281
16747,B,32280
17003,A,17899
17003,A,32280
17003,B,32279
24703,A,27198
24703,A,29822
24703,B,30359
26668,B,29822
26668,A,29823
27970,A,31899
27970,A,31909
27970,B,31901
27976,B,31909
27976,B,31910
24623,A,27095
24623,B,27148
24623,A,27094
15842,A,16613
15842,B,16621
15842,A,26112
15840,B,16613
15840,B,26176
15840,A,16611
15905,A,16666
15905,B,26632
15905,B,16677
15895,B,16666
15895,B,37224
15895,A,16658
15895,A,26511
15830,A,26043
15830,A,16603
15830,B,16611
24012,A,26258
24012,A,26257
24012,B,26317
24012,B,26334
15854,B,26258
15854,A,16621
15854,B,16622
24063,A,26335
24063,B,26391
24063,B,26415
24063,A,26334
15866,B,26335
15866,A,16633
15866,B,16635
24135,A,26416
24135,A,26415
24135,B,26472
15874,B,26416
15874,B,16650
15874,A,16640
15874,A,30412
24197,A,26498
24197,B,26673
24197,B,26530
24173,B,26498
24173,B,26631
24173,A,26462
24240,A,26555
24240,A,26556
24240,B,26582
24123,B,26555
24123,A,26402
24123,A,26403
24123,B,26443
24241,A,26557
24241,B,26573
24241,B,26597
24221,B,26557
24221,B,26598
24221,A,26530
24270,A,26594
24270,B,26630
24270,A,26595
24156,B,26594
24156,A,26442
24156,B,26476
24156,A,26443
24271,A,26598
24271,B,31244
24271,A,26597
24292,A,26629
24292,B,26658
24292,A,26630
24183,B,26629
24183,A,26476
24183,A,26475
24183,B,26511
24293,A,26631
24293,A,26632
24293,B,26674
24323,A,26673
24323,A,26674
24323,B,31243
24536,A,26971
24536,B,26988
24537,B,26971
24537,A,31240
24537,B,31246
24548,B,27059
24548,A,26988
24548,B,26993
27597,B,31240
27597,A,31241
27600,A,31244
27600,A,31243
15959,B,36935
15959,A,16719
15959,A,26827
15959,B,26853
15959,B,16742
465,A,37225
465,A,36939
465,A,37224
465,A,36940
24319,B,37225
24319,B,26725
24319,A,26664
24319,B,26738
24319,B,36936
24319,A,26663
858,A,37260
15855,B,37260
15855,A,26187
15855,B,36938
15855,B,16633
15855,A,16622
15960,B,16719
15960,A,17229
15960,A,26777
15960,B,36937
16393,B,17229
16393,A,17230
15915,A,26658
15915,B,16688
15915,A,16677
15928,A,26725
15928,A,16688
15928,B,17230
24410,B,26827
24410,B,26920
24410,A,26803
24445,A,26852
24445,A,26853
24445,B,27036
24445,B,26875
24446,B,26852
24462,A,26874
24462,B,26900
24462,B,26992
24462,A,26875
24463,B,26874
16633,A,27035
16633,A,27036
16633,B,17503
24261,A,26582
24261,B,26663
24261,B,26595
463,A,36892
463,A,36936
463,A,36937
24397,B,36892
24397,A,26786
24397,A,26787
24397,B,26803
24480,A,26900
24480,B,27005
24480,A,26899
24480,B,31241
24563,A,27005
24563,A,27006
24563,B,27021
24481,B,26899
23763,A,25923
23763,B,25977
23763,B,25991
23860,A,26060
23860,B,26128
23860,B,37226
23860,B,26137
23813,B,26060
23813,A,25991
23813,B,26051
23909,A,26128
23909,B,26187
23909,B,26198
23909,A,26127
23964,A,26198
23964,A,26199
23964,B,26280
23964,B,26293
23916,B,26199
23916,B,26210
23916,A,26137
23974,A,26210
23974,A,26211
23974,B,26217
24036,A,26294
24036,B,26442
24036,B,36939
24036,B,37227
24036,A,26293
24036,B,26321
24002,B,26294
24002,B,26402
24002,A,26246
464,A,36938
464,A,37226
464,A,37227
464,A,36941
23991,A,26232
23991,B,26285
23991,B,26298
24031,A,26285
24031,B,26375
24031,A,26284
24102,A,26375
24102,B,26403
24102,A,29864
24102,B,36940
24102,B,26526
24039,A,26298
23978,B,26246
23978,B,26284
23978,A,26217
15886,A,16650
15886,B,16658
15886,B,26462
15868,A,26280
15868,B,16640
15868,A,16635
24054,B,26475
24054,B,30413
24054,A,26321
27042,A,30413
27042,B,30412
23805,A,25983
23805,B,26050
23805,B,36941
23805,B,26018
23855,A,26050
23855,B,26112
23855,A,26051
23855,B,26127
24509,A,26935
24509,B,26975
24509,B,26990
24509,A,26936
24510,B,26935
24510,B,26960
24510,B,26974
24539,A,26975
24539,A,26974
24539,B,27033
24539,B,27049
24549,B,29869
24549,A,26990
24549,A,26991
24549,B,29870
24550,B,26991
24550,A,31245
27598,A,31242
27598,A,31246
27598,B,31245
27599,B,31242
24511,B,26936
24253,A,26573
24529,A,26960
24529,B,27032
23949,A,26176
23949,B,26231
23949,B,26257
23990,A,26231
23990,B,26316
23990,B,26281
24051,A,26316
24051,A,26317
24114,A,26391
24181,A,26472
24028,A,26281
15113,A,15895
15113,B,15842
15385,B,16144
15385,A,16145
15446,A,16239
15446,B,16238
15414,B,16239
15414,A,16199
27048,A,32948
27048,A,30427
27048,B,30429
15118,B,15848
15118,A,15851
15120,A,15852
15120,B,15851
15023,B,15852
15023,A,15766
15388,B,16158
15388,A,16150
15306,B,16150
15306,A,16056
17000,A,17896
17000,B,17897
17000,B,32204
17000,A,32205
16741,B,17896
16741,B,17602
16741,A,32202
16741,B,32206
24808,A,27335
24808,A,27336
24808,B,27377
24808,B,27369
24809,B,27335
24809,B,30426
24809,A,30431
24763,B,27336
24763,A,32284
24763,A,27277
24831,A,27368
24831,B,30430
24831,A,27369
24832,B,27368
24832,B,30427
24832,A,30426
27049,A,30429
27049,B,30428
27049,A,30430
28000,A,31946
28000,B,31980
28000,B,31945
27008,B,31946
27008,B,31944
27008,A,30362
28028,A,31983
28028,B,31982
28028,B,31984
27999,B,31983
27999,A,31944
27999,B,31996
28006,A,31997
28006,A,31954
28006,B,31953
27050,A,32120
27050,B,32203
27050,B,30431
28175,A,32203
28175,B,32287
28175,A,32204
24839,A,27377
24839,B,27462
24839,A,31945
24896,A,27462
24896,A,30428
24896,B,31961
28014,A,31963
28014,A,31964
28014,B,31962
28011,B,31963
28011,A,31965
28011,B,31959
28015,B,31964
28032,A,31987
28032,A,31989
28032,A,31992
28031,B,31987
28031,B,31986
28031,A,31988
28033,B,31989
28033,A,31990
28033,B,31988
28035,A,31993
28035,A,31994
28035,B,31992
28030,B,31993
28030,A,31985
28030,B,31991
28034,B,31994
28034,B,31990
28034,A,31991
28062,A,32038
28062,B,32037
28062,B,32040
28013,B,31960
28013,A,31961
28013,A,31962
28063,A,32039
28063,B,32041
28007,B,31954
28007,B,31978
28016,A,31967
28016,B,31985
28016,B,31965
28026,A,31980
28026,A,31982
28026,A,31981
28029,A,31984
28027,B,31981
28010,A,31959
16744,A,17605
16744,B,32282
16744,A,32218
16743,B,17605
16743,B,32216
16743,A,17604
16743,A,32217
17001,A,17897
17001,A,32208
17001,B,32210
17002,A,17898
17002,B,32213
17002,A,32210
16742,B,17898
16742,A,17603
16742,B,17604
16742,A,32215
28170,A,32197
28170,A,32211
28170,B,32199
28170,B,32218
28171,B,32197
16738,B,32208
16738,A,17601
16738,A,17600
28178,B,32211
28178,A,32212
28178,B,32217
28179,A,32216
28179,A,32213
28179,B,32288
28179,B,32283
28199,A,32271
28199,B,32248
28199,A,32266
28211,B,32271
28211,B,32272
28211,A,32273
28209,A,32272
28209,A,32267
28209,B,32270
28209,B,32266
28207,A,32274
28207,B,32265
28207,B,32267
28207,A,32263
28212,B,32274
28212,A,32275
28212,B,32273
28213,B,32275
28213,B,32277
28213,A,32276
28214,A,32282
28214,A,32283
28214,B,32285
28215,B,32284
28215,A,32286
28215,A,32285
28216,A,32287
28216,B,32286
28216,A,32288
24764,B,27277
24764,B,27300
24764,A,32121
24782,A,27300
24782,A,31937
24782,B,30362
28172,B,32198
28172,A,32200
28172,A,32199
28173,B,32200
27995,B,31937
27995,A,31938
27995,B,31940
28194,A,32242
28194,B,32245
28194,A,32243
28195,B,32242
28197,A,32247
28197,B,32251
28197,B,32260
28197,A,32246
28200,A,32250
28200,B,32261
28200,A,32257
28201,B,32250
28201,A,32255
28201,A,32251
28203,B,32255
28203,B,32259
28203,A,32256
28204,A,32258
28204,A,32259
28204,B,32257
28206,A,32262
28206,A,32261
28206,B,32264
28205,B,32262
28205,A,32277
28205,A,32260
28205,B,32263
28208,A,32265
28208,B,32269
28208,A,32264
28198,A,32268
28198,A,32248
28210,B,32268
28210,A,32270
28210,A,32269
28202,B,32252
28202,B,32254
28202,B,32256
28193,A,32241
28193,B,32244
28193,A,32240
28196,A,32244
28196,A,32245
28196,B,32246
16740,B,17601
16740,A,17602
16740,B,17603
16740,A,32214
28174,B,32202
28174,B,32207
28174,A,32220
28174,A,32201
28176,A,32207
28176,B,32209
28176,B,32214
28177,B,32212
28177,B,32215
28177,A,32209
16739,B,17600
16739,A,32206
16739,B,32205
15107,A,15941
15107,B,15837
15415,A,16212
15415,B,16199
24635,A,27109
15902,A,16664
15902,A,26566
15902,B,37191
15902,B,16668
15877,B,16664
15877,A,16643
15877,B,26431
15938,A,16698
15938,B,16705
15938,B,17140
15907,B,16698
15907,B,26698
15907,A,16668
16341,A,17137
16341,B,17136
16342,B,17137
16342,A,17140
16342,A,17141
24222,A,26531
24248,B,26566
24251,A,26570
24251,B,26653
24251,B,26697
24251,B,37261
24148,B,26570
24148,A,26431
24148,B,26469
24500,A,26925
24458,B,26925
24458,B,26941
24458,A,26870
16198,A,16934
16198,B,17341
31710,B,16934
31710,A,38556
16236,A,16996
16236,B,32225
16236,B,17312
28185,A,32228
28185,B,32227
28185,B,32230
28187,A,32230
28187,B,32229
28187,B,32233
28188,A,32232
28188,B,32231
28188,A,32233
15942,A,31355
15942,A,16705
15942,B,17142
15942,B,17139
15030,B,38556
15030,A,15773
15030,A,17139
15031,B,15773
15031,A,17142
15031,B,17141
15952,A,16714
15952,A,26809
15952,B,16718
16340,A,17135
16340,A,26868
16340,A,17136
16340,B,26870
24343,A,26698
24343,B,26868
24343,A,26697
24343,B,26730
24377,B,26809
24377,A,26754
24377,A,26755
15961,A,26834
15961,B,17134
15961,A,16721
24364,B,26834
24364,B,26755
24364,A,26730
24515,A,26941
24515,A,26940
24515,B,27004
15958,A,16718
15958,B,26892
15958,B,16721
23938,A,26161
23938,A,29828
23938,B,26228
23894,B,26161
23894,A,29829
23894,A,26106
23971,A,26206
23971,B,26331
23971,B,26259
23895,B,26206
23895,B,26106
24061,A,26331
24061,B,26350
24061,A,31359
26671,B,29828
26671,B,29829
26740,B,29992
26740,A,29993
24013,A,26259
26741,B,29993
15878,B,16643
15878,A,17247
15878,A,26350
16407,A,17248
16407,B,17247
16407,A,17597
16735,A,31360
16735,B,31359
16735,B,17597
3699,A,1648
3699,A,13483
3699,B,1660
3697,B,1648
3697,A,9443
3697,B,11374
3697,A,1647
4000,A,2033
4000,B,2032
3708,B,2033
3708,A,1659
10327,A,9097
10327,B,11193
10327,A,11192
10328,B,9097
10516,B,9443
10516,A,9332
10516,A,9333
10336,A,11193
10336,B,9105
10336,A,11191
11924,A,11317
11924,A,13552
11925,B,11317
11925,B,11318
11926,A,11318
13589,B,13549
13589,A,13550
13589,B,13551
13590,B,13552
13590,A,13551
10438,A,14211
10438,A,9234
10438,B,9251
13993,B,14211
13993,B,14212
14508,A,15096
14508,A,32939
14508,B,32938
14509,B,15096
14509,B,32940
28600,B,32944
28600,A,32943
903,A,36950
15726,A,16519
15726,B,25321
15726,B,16527
15727,B,16519
15727,B,25225
15727,A,17087
15727,A,25186
3998,B,17080
3998,A,2031
