id,stream,stream_id
9870,downstream,24811
9870,downstream,24783
24792,downstream,24973
24792,downstream,24812
24793,downstream,24973
24793,downstream,24812
24793,upstream,9883
24811,upstream,9870
24811,downstream,24917
24811,downstream,24833
24812,upstream,24792
24812,upstream,24793
24812,downstream,24917
24812,downstream,24833
24832,downstream,24868
24832,downstream,36925
24832,downstream,37244
24832,downstream,24935
24832,upstream,24783
24832,upstream,9891
24917,downstream,25003
24917,upstream,24811
24917,upstream,24812
24917,downstream,24936
24936,downstream,24954
24936,upstream,24917
37244,upstream,24832
37244,upstream,24833
9863,upstream,9819
9863,downstream,37259
9863,downstream,9883
37259,upstream,9864
37259,upstream,9863
9883,upstream,9864
9883,downstream,24997
9883,downstream,24793
9883,upstream,9863
24833,downstream,24868
24833,downstream,36925
24833,upstream,24811
24833,upstream,24812
24833,downstream,37244
24833,downstream,24935
24935,downstream,24954
24935,upstream,24832
24935,upstream,24833
24783,upstream,9870
24783,downstream,24832
9891,upstream,9841
9891,upstream,9842
9891,downstream,24832
25387,upstream,25257
25387,upstream,25258
25387,downstream,25424
25387,downstream,25393
25392,downstream,25490
25392,upstream,25360
25492,upstream,25397
25521,downstream,25619
25521,downstream,25558
25521,upstream,25502
25521,upstream,25503
25532,downstream,25599
25532,downstream,25557
25532,upstream,25501
25532,upstream,25500
25539,upstream,25479
25539,downstream,25569
25539,upstream,25478
25576,downstream,25602
25576,upstream,25458
25577,upstream,25479
25577,downstream,25602
25577,upstream,25478
25601,downstream,25620
25601,upstream,25496
25602,upstream,25576
25602,upstream,25577
25602,downstream,25620
25728,upstream,25669
25728,upstream,29848
25728,downstream,25781
25728,downstream,25745
25746,downstream,25797
25814,downstream,25875
25814,upstream,25797
37232,upstream,25657
37232,upstream,25656
17528,downstream,29848
17528,upstream,17529
25669,downstream,25728
25770,downstream,25815
25770,downstream,25806
25807,downstream,25864
29848,upstream,17784
29848,downstream,25728
29848,upstream,17528
17529,downstream,17528
17529,upstream,25569
25569,upstream,25540
25569,downstream,25610
25569,upstream,25539
25569,downstream,17529
25815,downstream,25875
25815,upstream,25770
25806,downstream,25864
25806,upstream,25770
25388,upstream,25353
25388,downstream,25424
25388,downstream,25393
25407,upstream,25353
25407,downstream,25419
25424,upstream,25387
25424,upstream,25388
25424,downstream,25478
25478,downstream,25539
25478,downstream,25577
25478,upstream,25424
25478,upstream,25419
25419,upstream,25408
25419,upstream,25407
25419,downstream,25478
25393,upstream,25387
25393,upstream,25388
25393,downstream,25490
25490,upstream,25392
25490,upstream,25393
25619,upstream,25521
25619,downstream,25657
25657,downstream,37232
25657,upstream,25619
25657,downstream,25727
25657,upstream,25620
25727,upstream,25657
25727,downstream,25781
25727,downstream,25745
25727,upstream,25656
25781,upstream,25728
25781,upstream,25727
25781,downstream,25786
25745,upstream,25728
25745,upstream,25727
25745,downstream,25797
25797,downstream,25874
25797,upstream,25746
25797,downstream,25814
25797,upstream,25745
25620,upstream,25601
25620,upstream,25602
25620,downstream,25657
25786,upstream,17495
25786,downstream,25817
25786,downstream,25850
25786,downstream,37230
25786,upstream,25781
25558,downstream,25587
25558,upstream,25521
25558,downstream,25656
25656,downstream,37232
25656,downstream,25727
25656,upstream,25558
25656,upstream,25557
25557,downstream,25587
25557,upstream,25532
25557,downstream,25656
25337,upstream,25313
25337,downstream,25362
25397,downstream,25492
25397,downstream,25442
25397,upstream,25360
25401,downstream,25441
25401,upstream,25326
25401,downstream,25429
25428,downstream,25502
25428,downstream,25454
25428,upstream,25362
25441,upstream,25401
25441,downstream,25458
25502,downstream,25521
25502,upstream,25428
25502,upstream,25429
25442,upstream,25397
25442,downstream,25458
25458,downstream,25576
25458,upstream,25441
25458,upstream,25442
25458,downstream,25496
25496,downstream,25601
25496,upstream,25458
25496,downstream,25503
25503,downstream,25521
25503,upstream,25496
25313,upstream,25281
25313,downstream,25337
25313,downstream,25326
25313,upstream,25282
25360,downstream,25392
25360,downstream,25397
25360,upstream,25326
25326,downstream,25401
25326,upstream,25313
25326,downstream,25360
25282,upstream,25257
25282,upstream,25258
25282,downstream,25313
25454,upstream,25428
25454,upstream,25429
25454,downstream,25500
25501,downstream,25532
25429,upstream,25401
25429,downstream,25502
25429,downstream,25454
25500,upstream,25452
25500,downstream,25532
25500,upstream,25454
25362,upstream,25336
25362,upstream,25337
25362,downstream,25428
9922,upstream,9812
9922,downstream,29847
24927,upstream,24834
24967,downstream,25028
24967,downstream,25106
24967,upstream,24930
25028,upstream,24967
25028,upstream,30149
25052,downstream,25110
25052,upstream,24930
25105,upstream,25094
25105,downstream,25174
25105,downstream,36929
29859,upstream,29847
30149,downstream,25028
30149,downstream,25106
36929,upstream,25105
36929,upstream,25106
25106,downstream,25174
25106,upstream,24967
25106,upstream,30149
25106,downstream,36929
25110,upstream,25053
25110,upstream,25052
24838,upstream,31108
31108,downstream,24838
31108,downstream,24895
24895,downstream,25022
24895,upstream,31108
24895,downstream,24930
24930,downstream,24967
24930,downstream,25052
24930,upstream,24895
24930,upstream,24896
24896,upstream,24868
24896,downstream,25022
24896,downstream,24930
9859,upstream,9802
25191,upstream,25094
25191,downstream,25257
25191,downstream,25281
25191,downstream,25219
25219,downstream,25250
25219,downstream,25336
25219,upstream,25191
1520,downstream,1531
1520,upstream,1518
1520,upstream,9760
1520,downstream,9812
9760,upstream,9745
9760,upstream,9768
9760,downstream,1520
9812,downstream,9922
9812,upstream,1520
9812,downstream,9830
9892,upstream,9830
9911,downstream,24834
9911,downstream,24845
9911,upstream,9830
24834,downstream,24853
24834,downstream,24927
24834,upstream,9911
24845,upstream,9911
24845,downstream,29847
29846,upstream,29847
29846,downstream,29860
29847,upstream,9922
29847,downstream,29859
29847,upstream,24845
29847,downstream,29846
29860,upstream,29846
9830,upstream,9812
9830,downstream,9892
9830,downstream,9911
1501,downstream,1503
1501,downstream,9681
9376,downstream,11102
9376,downstream,9415
9376,downstream,9450
9376,upstream,9334
9376,upstream,9335
9377,downstream,9409
9377,downstream,9380
9378,downstream,9432
9378,downstream,11411
9378,upstream,9310
9378,upstream,9309
9414,downstream,9460
9414,downstream,9419
9414,upstream,9314
9418,downstream,9439
9418,upstream,9338
9552,downstream,37207
9552,upstream,9506
9552,downstream,9611
9552,downstream,9569
9612,downstream,9635
9682,downstream,9723
9724,downstream,9815
11410,upstream,11411
11410,upstream,11412
11410,downstream,9551
13572,downstream,9417
13572,downstream,9408
13572,upstream,13573
37205,upstream,13799
37207,upstream,9552
37207,upstream,9551
2028,downstream,2027
9432,upstream,9378
9432,downstream,9459
9432,downstream,9438
9459,upstream,9432
9477,upstream,9454
9477,downstream,9506
9477,downstream,9510
9511,upstream,9479
9511,downstream,9518
9545,upstream,9506
9596,upstream,9512
9596,downstream,2026
9596,downstream,9733
9596,upstream,9509
2026,upstream,9597
2026,upstream,9596
2026,downstream,2025
2026,upstream,2027
9672,upstream,2023
9672,downstream,9725
9672,upstream,2025
9733,upstream,9597
9733,downstream,9762
9733,downstream,9770
9733,upstream,9596
9733,upstream,2027
9725,upstream,9673
9725,downstream,9763
9725,upstream,9672
2025,downstream,37258
2025,upstream,2026
2025,downstream,9672
2027,upstream,2028
2027,downstream,2026
2027,downstream,9733
9415,upstream,9376
9415,downstream,9460
9415,downstream,9419
9450,upstream,9376
9450,downstream,9461
9454,downstream,9477
9454,downstream,9479
9454,upstream,9439
9454,upstream,9438
9460,upstream,9414
9460,upstream,9415
37206,upstream,9479
9461,upstream,9451
9461,upstream,9450
9479,downstream,9511
9479,upstream,9454
9479,downstream,37206
9479,downstream,9509
9509,downstream,9596
9509,upstream,9479
9419,upstream,9414
9419,upstream,9415
9419,downstream,9439
9439,upstream,9418
9439,downstream,9454
9439,upstream,9419
9438,upstream,9432
9438,downstream,9454
9506,downstream,9552
9506,upstream,9477
9506,downstream,9545
9510,upstream,9477
9510,downstream,9518
9518,upstream,9511
9518,upstream,9510
11411,upstream,9378
11411,downstream,11410
11412,downstream,11410
9202,downstream,9275
9202,downstream,9227
9202,upstream,9189
9232,downstream,13800
9232,downstream,9274
9232,upstream,9189
9310,downstream,9378
9310,upstream,9274
9310,upstream,9275
9338,downstream,9418
9338,upstream,9314
13800,upstream,9232
13800,downstream,13799
9274,upstream,9232
9274,downstream,9310
9275,upstream,9202
9275,downstream,9310
9334,downstream,9376
9335,downstream,9376
9227,upstream,9202
9314,downstream,9414
9314,downstream,9338
9189,upstream,9117
9189,downstream,9202
9189,downstream,9232
9330,upstream,13799
13801,downstream,13799
13799,downstream,37205
13799,upstream,13800
13799,downstream,9330
13799,upstream,13801
13799,downstream,9309
9309,downstream,9378
9309,upstream,13799
1506,downstream,1518
1506,upstream,9650
1506,upstream,1504
9417,upstream,13572
9417,downstream,9462
9417,downstream,9442
9462,upstream,9417
9462,downstream,9520
9520,upstream,9462
9520,downstream,9536
9520,downstream,9562
9520,upstream,9463
9549,downstream,9551
9549,upstream,9446
11194,upstream,9586
11194,downstream,9692
9635,upstream,9612
9635,downstream,1503
9635,downstream,9681
9635,upstream,9611
9650,downstream,1506
9650,upstream,9586
11100,upstream,9562
1503,upstream,1501
1503,upstream,9635
9723,downstream,9815
9723,upstream,9682
9723,upstream,9681
9681,upstream,1501
9681,upstream,9635
9681,downstream,9723
9611,upstream,9552
9611,downstream,9635
9611,upstream,9551
9569,upstream,9552
9569,upstream,9551
9551,upstream,11410
9551,downstream,37207
9551,upstream,9549
9551,downstream,9611
9551,downstream,9569
1504,downstream,1506
1504,upstream,2014
2014,downstream,9802
2014,downstream,1504
9536,upstream,9520
9586,downstream,11194
9586,downstream,9650
9586,upstream,9562
9562,upstream,9520
9562,downstream,11100
9562,downstream,9586
9409,upstream,9377
9409,downstream,9446
9446,downstream,36886
9446,downstream,9549
9446,upstream,9409
9446,downstream,9463
9446,upstream,9408
9380,upstream,9377
9463,downstream,9520
9463,upstream,9446
9408,upstream,13572
9408,downstream,9446
9587,downstream,9692
9587,upstream,9582
9692,downstream,1518
9692,upstream,11194
9692,upstream,9587
9582,upstream,9535
9582,upstream,9538
9582,downstream,9587
9582,downstream,9601
9600,downstream,9745
9601,downstream,9745
9601,upstream,9582
9433,downstream,9456
9442,upstream,9417
9442,downstream,9456
9456,upstream,9433
9456,upstream,9442
9181,downstream,9205
9204,downstream,37252
9204,downstream,9260
9204,upstream,9134
9205,upstream,9181
9205,downstream,37252
9205,downstream,9260
9205,upstream,9180
37252,upstream,9204
37252,downstream,9205
9260,downstream,9312
9260,upstream,9204
9260,upstream,9205
9260,downstream,13573
13573,downstream,13572
13573,upstream,9260
13573,upstream,9261
9261,downstream,9312
9261,downstream,13573
9209,upstream,9200
9124,upstream,9065
9124,downstream,9134
9180,downstream,9205
9134,upstream,9123
9134,downstream,9147
9134,downstream,9204
9134,upstream,9124
15696,downstream,16075
15696,upstream,15837
15754,upstream,15824
15754,downstream,15766
15996,downstream,15824
15996,downstream,16241
15996,upstream,16238
16075,upstream,15696
16075,upstream,16242
16075,downstream,16056
16764,upstream,16757
16764,downstream,16781
16764,downstream,37219
16764,downstream,27181
16764,upstream,16756
16764,upstream,17503
17148,upstream,16757
17148,downstream,17147
17148,upstream,16756
17148,upstream,17503
17313,upstream,17314
17313,downstream,32249
17313,downstream,17311
17314,downstream,17313
17314,downstream,32247
17314,upstream,17312
17606,downstream,32278
17606,upstream,32254
17606,upstream,32253
17900,upstream,32249
17900,downstream,17607
17900,downstream,17899
17900,upstream,32252
27076,downstream,27080
27076,downstream,27094
27076,upstream,27033
27076,upstream,27032
27081,downstream,27095
27081,upstream,29869
27081,upstream,27049
27088,downstream,27131
27088,downstream,27109
27088,upstream,27004
27107,downstream,27132
27107,downstream,27134
27107,upstream,27059
27107,upstream,29870
27124,downstream,16760
27124,upstream,26992
27132,upstream,27107
27132,downstream,27205
27133,downstream,27205
27133,upstream,26993
27161,downstream,16769
27161,downstream,27238
27161,upstream,27021
27161,upstream,27022
31927,downstream,31929
31927,upstream,31925
31927,downstream,31931
31929,upstream,31927
31929,downstream,31930
31932,downstream,31934
31932,upstream,31931
31935,downstream,31936
31935,upstream,31933
31939,downstream,31942
31939,upstream,31940
31943,downstream,31941
31943,upstream,31940
31949,downstream,31955
31949,upstream,31950
31952,upstream,31995
31952,downstream,31951
31955,upstream,31949
31955,downstream,31958
31955,upstream,31951
31966,upstream,31968
31966,upstream,31969
31966,downstream,32038
31968,downstream,31966
31968,upstream,31970
31971,downstream,31969
31971,upstream,31973
31974,downstream,31972
31974,upstream,31977
31979,downstream,31975
31979,upstream,31978
31995,downstream,31952
31995,downstream,31950
31995,upstream,31996
31999,downstream,31998
31999,upstream,31960
31999,upstream,32037
32042,upstream,32040
32221,downstream,32220
32221,downstream,32222
32221,upstream,32226
32223,upstream,32226
32224,downstream,32120
32224,downstream,32201
32224,upstream,32225
32234,downstream,32241
32234,downstream,32276
32234,upstream,32235
32236,downstream,32240
32236,downstream,32243
32236,upstream,32235
32238,downstream,32237
32238,upstream,32219
32238,upstream,32227
32239,downstream,32237
32239,upstream,32229
32239,upstream,32231
32249,upstream,17313
32249,downstream,17900
32249,downstream,32253
32278,upstream,17606
32278,upstream,32279
32278,downstream,32121
32947,upstream,32946
32947,downstream,17340
32949,downstream,32948
32949,upstream,17340
36930,upstream,16769
36930,upstream,27205
36942,upstream,16980
15853,upstream,17518
15853,upstream,15805
16209,upstream,16210
16209,downstream,16242
16774,upstream,27237
16774,downstream,27333
16774,upstream,16773
16774,downstream,16775
17858,upstream,27494
17858,upstream,30971
17861,upstream,17862
17861,downstream,27912
17862,downstream,17861
17862,upstream,17818
27237,downstream,16774
27237,upstream,27170
27333,upstream,16774
27333,downstream,27356
27333,downstream,27426
27356,upstream,27333
27356,downstream,27425
27356,upstream,27334
27356,downstream,27360
27425,upstream,27356
27425,downstream,27460
27425,upstream,27355
27460,upstream,27425
27460,upstream,27426
27722,upstream,17806
27722,downstream,24711
27876,downstream,28257
27876,downstream,30785
27876,upstream,17807
27876,upstream,29948
28397,downstream,28941
28397,downstream,28425
36740,upstream,17818
36932,upstream,27251
36932,upstream,16775
37217,upstream,27457
37217,upstream,27458
30866,downstream,27912
30866,upstream,30865
28321,downstream,28329
28321,upstream,28270
28322,downstream,28329
28322,upstream,28298
28323,downstream,28353
28323,downstream,28361
28323,upstream,28298
28353,upstream,28324
28353,upstream,28323
28395,upstream,28371
28395,downstream,28415
28395,downstream,28404
28395,upstream,28370
